"State","Municipality","Name Id","Place Name","Place Name Status","Feature Type Code","Feature Type","Longitude","Latitude","Place Id","Historical Information","Origin Language","Australian Indigenous Language","Anzac Related Name","Date First Recorded Day","Date First Recorded Month","Date First Recorded Year","Source","Author","Title","Date Published Day","Date Published Month","Date Published Year","Publisher","Place of Publication","Pages(s)","Editor","Chapter Title","Journal Name","Issue","Year","Newspaper","File Number","Site Owner","Page Title","Site Title","Url","Location","Type of Artefact","Cartographer","Scale","Informant","Tape Title","Tape Number","Municipal Name","Endorsed by Council","Council Minutes","Organisation Name","Endorsed by GPNAP"
"VIC","WODONGA CITY","123709","ERNIE MAY RESERVE","REGISTERED","PARK","PARK","146.9075472","-36.1322139","123033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BRIMBANK CITY","8667","ERRINGTON RESERVE","REGISTERED","PARK","PARK","144.80375","-37.7459722","15233","'The Errington family, well known in the St. Albans area donated a reserve to a group of trustees who in turn gave over the land to the city of Sunshine.'","","","","","","","Manuscript","Place Names Committee Files","Submission","11","8","1981","","","1","","","","","","","PNC file number 837","","","","","","","","","","","","","","","",""
"VIC","MELBOURNE CITY","121259","ERROL STREET RESERVE","REGISTERED","PARK","PARK","144.9505846","-37.7982084","120733","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","120868","ERVIN RESERVE","REGISTERED","PARK","PARK","144.3967756","-38.1677739","120345","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BRIMBANK CITY","104590","ESPLANADE RESERVE","REGISTERED","PARK","PARK","144.766137","-37.692844","104394","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MONASH CITY","8704","ESSEX HEIGHTS RESERVE","REGISTERED","PARK","PARK","145.1140278","-37.8676389","15267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","CASEY CITY","8705","ESSEX RESERVE","REGISTERED","PARK","PARK","145.2354167","-37.96875","15268","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BALLARAT CITY","8736","EUREKA HISTORIC PARK","REGISTERED","PARK","PARK","143.88625","-37.5654167","2729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BALLARAT CITY","8739","EUREKA STOCKADE","REGISTERED","PARK","PARK","143.8881944","-37.5590278","2732","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","YARRA RANGES SHIRE","8764","EVAN PARK","REGISTERED","PARK","PARK","145.4604167","-37.6115278","15312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","120931","EVANDALE AVENUE RESERVE","REGISTERED","PARK","PARK","144.6397787","-38.1216809","120408","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","8769","EVANS RESERVE","REGISTERED","PARK","PARK","144.34875","-38.0918056","15316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","HUME CITY","100015","EVANS STREET WILDFLOWER GRASSLAND","REGISTERED","PARK","PARK","144.7246722","-37.5849306","100014","Name reflects the value of the reserve for its diverse variety of valuable wildflower species.","","","","","","2006","OGN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Registrar of Geographic Names",""
"VIC","MONASH CITY","8776","EVELYN RESERVE","REGISTERED","PARK","PARK","145.13125","-37.9198611","15318","Took its name from Evelyn Street which was named after the wife of a Mr Durant who subdivided the area.","","","","","","","Manuscript","City of Oakleigh","Place Names Committee File","","5","1992","","","1-9","","","","","","","File 1365 Microfiche","","","","","","","","","","","","","","","",""
"VIC","BOROONDARA CITY","8777","EVERGREEN RESERVE","REGISTERED","PARK","PARK","145.0856944","-37.8159722","15321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","WODONGA CITY","103790","EWART BROTHERS RESERVE","REGISTERED","PARK","PARK","146.8747222","-36.1536111","103633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","YARRA RANGES SHIRE","8792","EWART PARK","REGISTERED","PARK","PARK","145.5979167","-37.8843056","15333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER BENDIGO CITY","120836","EWING PARK","REGISTERED","PARK","PARK","144.2893491","-36.7645878","120313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MELBOURNE CITY","121275","EXIBITION STREET RESERVE","REGISTERED","PARK","PARK","144.9685921","-37.8075071","120749","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","HOBSONS BAY CITY","8822","F A EMERY RESERVE","REGISTERED","PARK","PARK","144.8209722","-37.8618056","15146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","DAREBIN CITY","8823","F G COX RESERVE","REGISTERED","PARK","PARK","144.9823611","-37.7376389","13625","'This reserve was named after Francis George Cox, J.P., a tireless East Ward Councillor who has achieved much for the City especially in the sporting sphere'.","","","","","","","Manuscript","Place Names Committee Files","Submission","21","12","1976","","","1","","","","","","","PNC file number 486","","","","","","","","","","","","","","","",""
"VIC","HOBSONS BAY CITY","121102","F RUSH RESERVE","REGISTERED","PARK","PARK","144.8178485","-37.8552569","120579","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MOONEE VALLEY CITY","8825","F W OLVER RESERVE","REGISTERED","PARK","PARK","144.9309722","-37.7448611","22972","'This Reserve was named after Frederick William Olver, J. P., who was elected to the Council in 1965 and is still serving in that capacity.  He was mayor in 1970/71.'","","","","","","","Manuscript","Place Names Committee Files","Submission","21","12","1976","","","1","","","","","","","PNC file number 501","","","","","","","","","","","","","","","",""
"VIC","MORELAND CITY","8826","F W SHORE RESERVE","REGISTERED","PARK","PARK","144.9434722","-37.7468056","25688","'This reserve in West Coburg was named after Felix Wentworth Shore, J.P., who commenced service with teh Council in 1913 and became Town Clerk in 1949, retiring prematurely on account of ill-health in 1959.  His main work was in the recreation area where he acted as Secretary of Coburg Recreation Reserves Committee for 25 years.'","","","","","","","Manuscript","Place Names Committee Files","Submission","21","12","1976","","","1","","","","","","","PNC file number 506","","","","","","","","","","","","","","","",""
"VIC","MORNINGTON PENINSULA SHIRE","8831","FAIRBAIRN PARK","REGISTERED","PARK","PARK","145.0106944","-38.2831944","15366","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MOONEE VALLEY CITY","8830","FAIRBAIRN PARK","REGISTERED","PARK","PARK","144.9006944","-37.7740278","15365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","YARRA CITY","8839","FAIRFIELD PARK","REGISTERED","PARK","PARK","145.0115278","-37.7856944","15374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","120932","FAIRLIE ST PLAYGROUND","REGISTERED","PARK","PARK","144.3258985","-38.1251909","120409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BOROONDARA CITY","120576","FAIRMONT AVENUE RESERVE","REGISTERED","PARK","PARK","145.0721393","-37.8433682","120115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","120996","FAIRMONT RD RESERVE","REGISTERED","PARK","PARK","144.3302798","-38.1561134","120473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","KNOX CITY","8851","FAIRPARK RESERVE","REGISTERED","PARK","PARK","145.2629167","-37.8690278","15383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BOROONDARA CITY","120577","FAIRVIEW PARK","REGISTERED","PARK","PARK","145.0276844","-37.8297508","120116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","YARRA CITY","8853","FAIRVIEW PARK RESERVE","REGISTERED","PARK","PARK","145.0240278","-37.8301389","15385","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","EAST GIPPSLAND SHIRE","8862","FAIRY DELL SCENIC RESERVE","REGISTERED","PARK","PARK","147.7770833","-37.6893056","15393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","8864","FAIRY PARK","REGISTERED","PARK","PARK","144.2618056","-37.8915278","15395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER SHEPPARTON CITY","121301","FALCON PARK","REGISTERED","PARK","PARK","145.3991194","-36.4324278","120775","Bird life related to the estate","English","","","30","3","2015","Council","","","","","","","","77","","","","","","","","","","","","","","","","","","","Greater Shepparton City Council","Yes","Ordinary Council Meeting","",""
"VIC","MURRINDINDI SHIRE","8886","FALLS CREEK PICNIC AREA","REGISTERED","PARK","PARK","145.5676389","-37.4226389","15415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","CAMPASPE SHIRE","52294","FARLEY BEND","REGISTERED","PARK","PARK","144.6165278","-36.03125","53227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MOONEE VALLEY CITY","8907","FARNHAM STREET PARK","REGISTERED","PARK","PARK","144.9298611","-37.7826389","15433","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER SHEPPARTON CITY","60111","FARRELL PARK","REGISTERED","PARK","PARK","145.4351306","-36.3010833","60098","With the support of the Congupna community the park name recognises the Farrell family.

The first generation of Farrell's in the district were William & Cecilia Farrell who moved to Congupna Road in 1889.

In 1924 their son William A (Bill) Farrell and his wife Ivy purchased land in Congupna. This was the second generation of the Farrell family in Congupna. William and Ivy had ten children. Nine of their children attended Congupna Primary School. Bill, Ivy and their children were active in the community.

The Farrell family still has connections with the Congupna community.

OGN File number LA/12/0374","","","","9","2","2006","OGN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Greater Shepparton City Council",""
"VIC","MORELAND CITY","104611","FATHER GAVAN FITZPATRICK RESERVE","REGISTERED","PARK","PARK","144.9072222","-37.7136111","104415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","ALPINE SHIRE","8916","FAULKNER RESERVE","REGISTERED","PARK","PARK","146.9593056","-36.7434722","15441","Named after William Faulkner, an early gold digger and settler in the Bakers Gully area.","","","","","","","Manuscript","Shire of Bright","Place Names Committee File","","3","1994","","","1-9","","","","","","","File 1429 Microfiche","","","","","","","","","","","","","","","",""
"VIC","MORNINGTON PENINSULA SHIRE","121494","FAWKNER AVENUE RESERVE","REGISTERED","PARK","PARK","144.767901","-38.3604104","120890","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MELBOURNE CITY","8928","FAWKNER PARK","REGISTERED","PARK","PARK","144.9784722","-37.8384722","15451","In 1862 Fawkner Park was temporarily reserved and named after the co-founder of Melbourne, John Pascoe Fawkner, although it was not developed until 1875 when formal pathways, avenues (many based on the 'desire line' pathways of original pedestrians) and lawns were established.","","","","","","","Website","Heritage Council Victoria","","1","9","2016","","","","","","","","","","","Heritage Council Victoria","Fawkner Park","Victorian Heritage Database","vhd.heritagecouncil.vic.gov.au/places/1953","","","","","","","","","","","",""
"VIC","HOBSONS BAY CITY","8935","FEARON RESERVE","REGISTERED","PARK","PARK","144.8951389","-37.8670833","15457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MILDURA RURAL CITY","121428","FEDERATION DRIVE RESERVE","REGISTERED","PARK","PARK","142.1273421","-34.2093301","120824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","UNKNOWN","51365","FELIX COURT RESERVE","REGISTERED","PARK","PARK","","","51365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","WODONGA CITY","103773","FELIX GRUNDY PARK","REGISTERED","PARK","PARK","146.8777778","-36.1144444","103616","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","WODONGA CITY","121882","FELIX GRUNDY PARK","REGISTERED","PARK","PARK","146.880643","-36.1143661","121276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","HOBSONS BAY CITY","121103","FELL RESERVE","REGISTERED","PARK","PARK","144.8433969","-37.8603474","120580","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","UNKNOWN","51475","FELLTIMBER PARK","REGISTERED","PARK","PARK","","","51475","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BOROONDARA CITY","120609","FENTON RESERVE","REGISTERED","PARK","PARK","145.0307874","-37.8078954","120148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","KNOX CITY","104652","FERDINAND VON MUELLER RAIN GARDEN","REGISTERED","PARK","PARK","145.3205556","-37.8566667","104450","The name commemorates Baron Sir Ferdinand von Mueller (1825-1896), Government Botanist (1853-1896) and Director of the Melbourne Botanic Gardens (1853-1873). The locality name 'The Basin' is attributed to von Mueller who established a camp in 1853 on the creek flats near the corner of the Basin-Olinda Road and Sheffield Road.","","","","","","","OGN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Knox City Council",""
"VIC","NILLUMBIK SHIRE","52346","FERGUSONS PADDOCK","REGISTERED","PARK","PARK","145.1943056","-37.6359722","53266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","KNOX CITY","119984","FERN TREE GULLY RESERVE","HISTORICAL","PARK","PARK","145.2928333","-37.8911306","103661","Named in honour of Mr Wally Tew MBE who served as Councillor for 23 years including four terms as Mayor. In addition to this, Wally was involved in many community organisations and made an enormous contribution to the community and in particular the Ferntree Gully area.

Additional information can be found on Council's previous minutes: Council - Corporate Development 15 December 2009, pages 263 - 266","","","","29","4","2010","Council","","","","","","","","59-62","","","","","","","","","","","","","","","","","","","Knox City Council","Yes","Council - Corporate Development","",""
"VIC","PYRENEES SHIRE","8976","FERN TREE PICNIC AREA","REGISTERED","PARK","PARK","143.2390278","-37.3109722","2774","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","EAST GIPPSLAND SHIRE","8982","FERNBANK RECREATION RESERVE","REGISTERED","PARK","PARK","147.3245833","-37.8745833","15490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","120952","FERNDALE PARADE PLAYGROUND","REGISTERED","PARK","PARK","144.3262408","-38.1692204","120429","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BOROONDARA CITY","8985","FERNDALE PARK","REGISTERED","PARK","PARK","145.0688889","-37.8580556","15492","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","YARRA RANGES SHIRE","8991","FERNSHAW RESERVE","REGISTERED","PARK","PARK","145.6040278","-37.6148611","15496","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","YARRA RANGES SHIRE","9002","FERNTREE GULLY NATIONAL PARK","REGISTERED","PARK","PARK","145.3181944","-37.8798611","15507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","UNKNOWN","51521","FERNTREE GULLY PICNIC GROUND","REGISTERED","PARK","PARK","","","51521","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","KNOX CITY","9006","FERNTREE GULLY RECREATION RESERVE","HISTORICAL","PARK","PARK","145.2929167","-37.89125","15511","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","YARRA RANGES SHIRE","9016","FERNY CREEK RESERVE","REGISTERED","PARK","PARK","145.3468056","-37.8748611","15521","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MORNINGTON PENINSULA SHIRE","9019","FERRERO RESERVE","REGISTERED","PARK","PARK","145.02347","-38.26597","15525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","EAST GIPPSLAND SHIRE","120784","FERRY RESERVE","REGISTERED","PARK","PARK","147.7274262","-37.9202799","120261","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MOYNE SHIRE","122358","FIDDLERS GREEN","REGISTERED","PARK","PARK","142.2374139","-38.3837389","121737","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","120990","FIELD STREET PLAYGROUND","REGISTERED","PARK","PARK","144.5208873","-38.2595362","120467","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","WYNDHAM CITY","104455","FINK PAVILION","REGISTERED","PARK","PARK","144.4969444","-37.9613889","104280","Naming commemorates former Shire President J.B. Fink who was a Little River resident, actively involved in the Little River Football Club and instrumental in the pavilion being built.  ","","","","8","9","2011","Council","","","","","","","","1-3","","","","","","","","","","","","","","","","","","","Wyndham City Council ","Yes","File No. 15/410/001 Item No. 3.2.2","",""
"VIC","MORNINGTON PENINSULA SHIRE","121638","FINLAYSON AVENUE RESERVE","REGISTERED","PARK","PARK","144.9986185","-38.2877853","121034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MANNINGHAM CITY","9046","FINNS RESERVE","REGISTERED","PARK","PARK","145.1168056","-37.7595833","15545","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MACEDON RANGES SHIRE","9065","FIRTH ENVIROMENTAL PARK","REGISTERED","PARK","PARK","144.4095833","-37.4343056","15562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MORELAND CITY","9089","FISHER RESERVE","REGISTERED","PARK","PARK","144.9754167","-37.7770833","15581","'Named after Clarence Claude Fisher Councillor 1939 - 1953 (14 yrs.) Mayor 1942 - 1943.'","","","","","","","Manuscript","Place Names Committee Files","Submission","7","4","1977","","","1","","","","","","","PNC file number 565","","","","","","","","","","","","","","","",""
"VIC","MORNINGTON PENINSULA SHIRE","121636","FITZJOHNS COURT RESERVE","REGISTERED","PARK","PARK","144.7142941","-38.3209389","121032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MELBOURNE CITY","9122","FITZROY GARDENS","REGISTERED","PARK","PARK","144.9790278","-37.8115278","15609","Fitzroy 'was, in the 'forties,' part of an area known as 'Newtown.'  When the place obtained representation on the Council of the City of Melbourne it was named 'Fitzroy' Ward in compliment to Sir Charles A. Fitzroy, Governor of New South Wales (1846 - 1855).  When it became a separate municipality the name was retained.'","","","","","","","Book","O'Callaghan, Thos","Names of Victorian Railways Stations","","","1918","Government Printer","Melbourne","46","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BOROONDARA CITY","120610","FITZWILLIAM STREET RESERVE","REGISTERED","PARK","PARK","145.0428768","-37.8131507","120149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MELBOURNE CITY","9163","FLAGSTAFF GARDENS","REGISTERED","PARK","PARK","144.95625","-37.8109722","15642","Originally called Burial Hill, this rise at the western end of the city grid was renamed when the flagstaff was erected in September 1840 for signalling shipping activities in Hobsons Bay. George Gordon McCrae reminisced that 'Bunting and great wicker balls' told what type of vessel was approaching and the port of origin. Marryat's code of signal flags was used to carry news from Williamstown. The advent of the telegraph rendered the flagstaff redundant and operation ceased on 1 October 1857. The signaller's store and dwelling were incorporated into the Flagstaff Observatory. At 130 ft (39.6 m) in height, and with better sight lines of Williams-town and the bay, Flagstaff Hill had been preferred to Batmans Hill as the observatory site. The Flagstaff Gardens were planted on the site in the 1860s.","","","","","","","Website","Judy Macdonald","","","7","2008","","","","","","","","","","","The University of Melbourne","Flagstaff Hill","eMelbourne","http://www.emelbourne.net.au/biogs/EM00580b.htm","","","","","","","","","","","",""
"VIC","MELBOURNE CITY","9163","FLAGSTAFF GARDENS","REGISTERED","PARK","PARK","144.95625","-37.8109722","15642","Flagstaff Gardens is the oldest park in Melbourne, Victoria, Australia, first established in 1862. In 2005 it is one of the most visited and widely used parks in the city by nearby office workers and tourists. The gardens are notable for their archaeological, horticultural, historical and social significance to the history of Melbourne. The gardens are 7.2 hectares (18 acres) of Crown Land bounded by William, La Trobe, King and Dudley streets, managed by the City of Melbourne. On the south-east corner opposite is the entrance to Flagstaff railway station. Diagonally opposite stands the Victorian branch of the Royal Mint, established 7 August 1869. The former Royal Mint building is a well-preserved example of Victorian Gold Rush boom-period classical styled architecture. The facade features paired columns with scrolled capitals and the Royal Mint coat-of-arms. On the northeast corner over William Street, is the Queen Victoria Market. The park contains extensive lawns with a variety of mature trees, flowerbeds and wild animals including possums. The southern end is characterised by deciduous trees, while the northern end contains mature eucalypts. Avenues of elms shade pathways along with several large Moreton Bay Fig trees. The north corner contains a bowling lawn, rose beds, flower and shrub beds. Along William Street there are tennis courts, which also double as volleyball, handball and netball courts. Electric barbecues nearby provides a popular site for office parties in December. Scattered about the lawns and gardens are memorials and sculptures that illuminate some of the social significance of the area. http://en.wikipedia.org/wiki/Flagstaff_Gardens","","","","","","1862","Website","Wikipedia","","14","6","2012","","","","","","","","","","","Wikipedia","Flagstaff Gardens","http://en.wikipedia.org/wiki/Flagstaff_Gardens","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","121018","FLAMINGO COURT PLAYGROUND","REGISTERED","PARK","PARK","144.3525953","-38.084418","120495","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MILDURA RURAL CITY","121406","FLAMINGO PARK","REGISTERED","PARK","PARK","142.1413088","-34.1897778","120802","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","KNOX CITY","9173","FLAMINGO RESERVE","REGISTERED","PARK","PARK","145.2226389","-37.8679167","15648","Reflects the adjacent street name and is the name unofficially adopted for the reserve. The name Flamingo was chosen by the developer when the estate was divided. ","","","","","","","Council","","","","","","","","","","","","","","","","","","","","","","","","","","","City of Knox ","Yes","PNC 1294","",""
"VIC","NORTHERN GRAMPIANS SHIRE","9186","FLAT ROCK PICNIC AREA","REGISTERED","PARK","PARK","142.3754167","-36.8909722","2812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","ARARAT RURAL CITY","120565","FLATTELY STREET RESERVE","REGISTERED","PARK","PARK","142.9368505","-37.2886548","120104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MORELAND CITY","9195","FLEMING PARK","REGISTERED","PARK","PARK","144.9756944","-37.7690278","15662","'Named after John Wood Fleming.  Councillor 1867 - 1873, 1874 - 1880, 1882 - 1905, 1908 - 1919 (46 yrs.)  Mayor 1868 - 1869, 1869 - 1870, 1890 - 1891, 1900 - 1901.'","","","","","","","Manuscript","Place Names Committee Files","Letter","7","4","1977","","","1","","","","","","","PNC file number 564","","","","","","","","","","","","","","","",""
"VIC","MORNINGTON PENINSULA SHIRE","9218","FLINDERS GOLF COURSE","REGISTERED","PARK","PARK","145.022176","-38.47804","15686","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MORNINGTON PENINSULA SHIRE","121708","FLINDERS PARK","REGISTERED","PARK","PARK","145.0456695","-38.2324028","121103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MELBOURNE CITY","9220","FLINDERS PARK","REGISTERED","PARK","PARK","144.9756944","-37.8029167","15687","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MORNINGTON PENINSULA SHIRE","9223","FLINDERS RECREATION RESERVE","REGISTERED","PARK","PARK","145.0156944","-38.4706944","15690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","121019","FLINDERS RESERVE SOUTH","REGISTERED","PARK","PARK","144.4019371","-38.0200071","120496","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MORNINGTON PENINSULA SHIRE","121635","FLINDERS STREET RESERVE","REGISTERED","PARK","PARK","145.1777843","-38.3458819","121031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","ARARAT RURAL CITY","120564","FLINT HILL PUBLIC RECREATION RESERVE","REGISTERED","PARK","PARK","142.9502261","-37.2735884","120103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MARIBYRNONG CITY","9292","FOOTSCRAY PARK","REGISTERED","PARK","PARK","144.9032806","-37.7927167","15752","'Named after 'Foots Cray,' Kent, England.'  'Foot's' the foot of England;  'Cray,' a small stream.'","","","","","","","Book","O'Callaghan, Thos","Names of Victorian Railways Stations","","","1918","Government Printer","Melbourne","47","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","DAREBIN CITY","9310","FORD ESTATE RESERVE","REGISTERED","PARK","PARK","144.9870833","-37.7231944","15764","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","KNOX CITY","9317","FORDHAM RESERVE","REGISTERED","PARK","PARK","145.2406944","-37.9356944","15768","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MORNINGTON PENINSULA SHIRE","121553","FORESHORE RESERVE","REGISTERED","PARK","PARK","145.16357","-38.3953319","120949","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","EAST GIPPSLAND SHIRE","120785","FOREST PARK","REGISTERED","PARK","PARK","148.4528435","-37.7092067","120262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MILDURA RURAL CITY","121440","FORRESTER COURT RESERVE","REGISTERED","PARK","PARK","142.2155532","-34.2335935","120836","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","PYRENEES SHIRE","9368","FORTE PICNIC AREA","REGISTERED","PARK","PARK","143.3548611","-37.2995833","2842","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","SOUTH GIPPSLAND SHIRE","9385","FOSTER RECREATION RESERVE","REGISTERED","PARK","PARK","146.2054167","-38.6565278","15825","'Named after W. H. Foster, Police Magistrate and Warden.  This place was formerly known as Stockyard Creek.'","","","","","","","Book","O'Callaghan, Thos","Names of Victorian Railways Stations","","","1918","Government Printer","Melbourne","47","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BRIMBANK CITY","32702","FOSTERS ROAD RESERVE","HISTORICAL","PARK","PARK","144.85125","-37.7145833","18562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER DANDENONG CITY","9392","FOTHERINGHAM RESERVE","REGISTERED","PARK","PARK","145.1951389","-37.9895833","30594","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","121020","FOUNTAIN OF FRIENDSHIP PARK","REGISTERED","PARK","PARK","144.3354543","-38.0923342","120497","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
